year,id,pref_jp,pref_en,a_len,pop,im_rate,em_rate,did,treat,income,cult,college,jcollege,spec,hedu,gexp,start,gap,pre11,pre10,pre9,pre8,pre7,pre6,pre5,pre4,pre3,pre2,pre1,current,post1,post2,post3,post4,post5,post6,post7,post8,post9
2018,46,鹿児島県,Kagoshima-ken,122.7,161,1.66,1.89,0,0,2492,18313.2,0.37,0.25,2.66,3.28,1047.9,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,47,沖縄県,Okinawa-ken,57.3,145,1.87,1.94,0,0,2349,18946.9,0.55,0.14,3.94,4.63,1038.6,,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,北海道,Hokkaido,748.7,525,1,1.11,1,1,2832,257466.3,0.7,0.29,3.12,4.11,1108.9,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,2,青森県,Aomori-ken,100,125,1.4,1.88,1,1,2628,33608,0.8,0.4,2.25,3.45,1117.5,2010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,3,岩手県,Iwate-ken,298.8,123,1.44,1.81,0,0,2781,22663,0.49,0.41,2.85,3.75,1448.3,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,宮城県,Miyagi-ken,154.9,231,2.05,2.14,0,0,2943,24126.1,0.61,0.22,2.82,3.65,1076.1,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,秋田県,Akita-ken,203.2,97,1.16,1.56,0,0,2713,29991,0.72,0.41,1.97,3.1,1197.9,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,山形県,Yamagata-ken,206,108,1.22,1.61,0,0,2909,25376.4,0.56,0.28,2.04,2.88,1106.1,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,福島県,Fukushima-ken,411.2,185,1.4,1.77,0,0,2942,18529.8,0.43,0.27,2.93,3.63,1316.7,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,茨城県,Ibaraki-ken,201.5,286,1.85,2.11,0,0,3247,18773.2,0.35,0.1,2.2,2.65,805.5,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,栃木県,Tochigi-ken,173,193,1.88,2.18,0,0,3351,22111.6,0.47,0.31,2.95,3.73,825,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,群馬県,Gumma-ken,176,194,1.75,1.86,0,0,3288,13497.3,0.72,0.41,3.55,4.68,823.5,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,埼玉県,Saitama-ken,140.9,735,2.63,2.27,0,0,3038,11608.3,0.38,0.16,1.44,1.98,596.2,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,千葉県,Chiba-ken,139.6,626,2.64,2.49,0,0,3058,19892.7,0.43,0.13,1.6,2.16,644.6,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,13,東京都,Tokyo-to,50.2,1392,3.35,2.76,0,0,5757,5988.2,1.01,0.27,2.91,4.19,955.2,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,14,神奈川県,Kanagawa-ken,59.1,920,2.59,2.26,0,0,3199,7657.2,0.33,0.15,1.17,1.65,631.4,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,15,新潟県,Niigata-ken,379.5,222,1.01,1.34,1,1,2951,21618,0.9,0.22,3.73,4.85,1008.7,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,16,富山県,Toyama-ken,133.2,104,1.3,1.53,1,1,3316,24497.9,0.48,0.19,2.49,3.16,931.2,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,17,石川県,Ishikawa-ken,67,114,1.69,1.92,1,1,2973,19443.3,1.14,0.44,3.34,4.92,938.9,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,18,福井県,Fukui-ken,158.7,77,1.27,1.71,0,0,3325,17532.4,0.78,0.26,2.6,3.64,1092.4,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,19,山梨県,Yamanashi-ken,173,81,1.74,2.1,0,0,3125,7221.2,0.86,0.37,2.96,4.19,1075.9,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,20,長野県,Nagano-ken,331.1,205,1.39,1.6,1,1,2924,10128,0.49,0.44,2.93,3.86,948,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,21,岐阜県,Gifu-ken,234.6,199,1.6,1.94,0,0,3035,9162.7,0.65,0.55,1.66,2.86,841.1,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,22,静岡県,Shizuoka-ken,210.5,364,1.61,1.78,0,0,3407,10492.2,0.33,0.14,2.47,2.94,750.5,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,23,愛知県,Aichi-ken,235.3,755,1.71,1.74,0,0,3661,10049.7,0.66,0.26,2.36,3.28,720.4,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,三重県,Mie-ken,216.6,178,1.77,2.13,0,0,2989,13606.4,0.39,0.22,2.13,2.74,820.4,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,滋賀県,Shiga-ken,161.6,141,2.15,2.08,0,0,3323,17746.4,0.57,0.21,1.84,2.62,808.9,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,26,京都府,Kyoto-fu,59.7,258,2.27,2.37,0,0,3005,9732.1,1.32,0.43,2.4,4.15,835.1,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,27,大阪府,Osaka-fu,134.5,881,1.99,1.9,0,0,3055,5295.4,0.62,0.26,2.53,3.41,770.8,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,28,兵庫県,Hyogo-ken,284.2,547,1.73,1.84,0,0,3038,9015.4,0.68,0.31,1.77,2.76,803.8,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,29,奈良県,Nara-ken,17.8,133,1.81,2.07,0,0,2728,7892.5,0.83,0.3,2.56,3.69,815.7,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,30,和歌山県,Wakayama-ken,99,93,1.25,1.61,0,0,2986,10837,0.43,0.11,2.49,3.03,1136.2,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,31,鳥取県,Tottori-ken,51.8,56,1.57,1.84,0,0,2439,12376.9,0.54,0.18,4.14,4.86,1237,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,32,島根県,Shimane-ken,128,67,1.62,1.92,0,0,2951,10921.1,0.3,0.15,3.12,3.57,1368,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,33,岡山県,Okayama-ken,272.3,189,1.6,1.81,0,0,2794,10304.8,0.9,0.48,2.86,4.24,875.9,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,34,広島県,Hiroshima-ken,328.5,280,1.71,2,0,0,3153,9546,0.71,0.18,2.71,3.6,852,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,35,山口県,Yamaguchi-ken,257.4,136,1.72,1.99,0,0,3249,13055,0.74,0.37,2.95,4.06,940.3,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,36,徳島県,Tokushima-ken,116.1,73,1.29,1.75,0,0,3153,9360.7,0.55,0.41,2.34,3.3,1166.1,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,37,香川県,Kagawa-ken,103.6,96,1.86,2.04,0,0,3021,8503.3,0.42,0.21,2.72,3.35,911.5,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,38,愛媛県,Ehime-ken,187.2,134,1.35,1.67,0,0,2717,11360.4,0.37,0.37,2.76,3.5,972.3,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,39,高知県,Kochi-ken,102.6,70,1.31,1.66,0,0,2663,10653,0.57,0.29,3.87,4.73,1327.2,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,40,福岡県,Fukuoka-ken,153,510,2.07,2.02,1,1,2838,15236,0.67,0.35,3.19,4.21,837.4,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,41,佐賀県,Saga-ken,77.8,82,2.02,2.24,1,1,2854,23192.5,0.25,0.37,3.8,4.42,1108.5,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,42,長崎県,Nagasaki-ken,46.2,133,1.65,2.2,0,0,2655,13697.4,0.6,0.15,2.86,3.61,1114.8,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,43,熊本県,Kumamoto-ken,123.2,175,1.65,1.88,1,1,2714,18950.9,0.51,0.11,3.03,3.65,1091.6,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,44,大分県,Oita-ken,190.6,114,1.68,1.95,0,0,2695,13958.2,0.44,0.44,4.23,5.11,1025.2,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,45,宮崎県,Miyazaki-ken,202,107,1.72,1.96,0,0,2426,17175,0.65,0.19,3.36,4.2,1075.4,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,46,鹿児島県,Kagoshima-ken,122.7,160,1.68,1.94,0,0,2558,18141.2,0.37,0.25,2.62,3.24,1092.5,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,47,沖縄県,Okinawa-ken,57.3,145,1.99,1.94,0,0,2396,18697.6,0.55,0.14,3.79,4.48,1062.9,,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
